index,mese,giorno,ora,rain,temp,radiaz
666,1,28,18.00,0.0,-1.7,0
667,1,28,19.00,0.0,-1.6,0
668,1,28,20.00,0.0,-2.3,0
669,1,28,21.00,0.0,-2.8,0
670,1,28,22.00,0.0,-3.7,0
671,1,28,23.00,0.0,-3.6,0
672,1,28,24.00,0.0,-3.3,0
673,1,29,1.00,0.0,-3.1,0
674,1,29,2.00,0.0,-3.5,0
675,1,29,3.00,0.0,-3.7,0
676,1,29,4.00,0.0,-3.8,0
677,1,29,5.00,0.0,-3.3,0
678,1,29,6.00,0.0,-2.8,0
679,1,29,7.00,0.0,-2.8,6
680,1,29,8.00,0.0,-2.3,128
681,1,29,9.00,0.0,-1.3,376
682,1,29,10.00,0.0,-0.2,460
683,1,29,11.00,0.0,0.8,435
684,1,29,12.00,0.0,0.4,322
685,1,29,13.00,0.0,1.9,364
686,1,29,14.00,0.0,1.8,389
687,1,29,15.00,0.0,1.3,262
688,1,29,16.00,0.0,1.1,120
689,1,29,17.00,0.0,-0.9,13
690,1,29,18.00,0.0,-1.9,0
691,1,29,19.00,0.0,-1.5,0
692,1,29,20.00,0.0,-2.4,0
693,1,29,21.00,0.0,-2.6,0
694,1,29,22.00,0.0,-2.6,0
695,1,29,23.00,0.0,-3.9,0
696,1,29,24.00,0.0,-3.9,0
697,1,30,1.00,0.0,-4.6,0
698,1,30,2.00,0.0,-5.1,0
699,1,30,3.00,0.0,-6.0,0
700,1,30,4.00,0.0,-7.3,0
701,1,30,5.00,0.0,-5.9,0
702,1,30,6.00,0.0,-6.7,0
703,1,30,7.00,0.0,-7.0,17
704,1,30,8.00,0.0,-4.1,393
705,1,30,9.00,0.0,-1.3,764
706,1,30,10.00,0.0,2.6,1480
707,1,30,11.00,0.0,5.2,1618
708,1,30,12.00,0.0,6.3,1554
709,1,30,13.00,0.0,7.1,1256
710,1,30,14.00,0.0,6.0,1062
711,1,30,15.00,0.0,4.9,413
712,1,30,16.00,0.0,4.2,93
713,1,30,17.00,0.0,2.1,0
714,1,30,18.00,0.0,2.7,0
715,1,30,19.00,0.0,2.1,0
716,1,30,20.00,0.0,1.8,0
717,1,30,21.00,0.0,1.3,0
718,1,30,22.00,0.1,1.4,0
719,1,30,23.00,0.0,1.1,0
720,1,30,24.00,0.5,1.0,0
721,1,31,1.00,2.2,0.0,0
722,1,31,2.00,1.6,-0.1,0
723,1,31,3.00,1.3,-0.1,0
724,1,31,4.00,1.5,0.0,0
725,1,31,5.00,1.1,-0.2,0
726,1,31,6.00,1.5,0.0,0
727,1,31,7.00,1.2,-0.2,1
728,1,31,8.00,0.7,-0.2,24
729,1,31,9.00,0.1,-0.3,29
730,1,31,10.00,0.0,-0.6,75
731,1,31,11.00,0.0,-1.0,77
732,1,31,12.00,0.0,-0.9,93
733,1,31,13.00,0.0,-0.4,146
734,1,31,14.00,0.0,-1.5,126
735,1,31,15.00,0.0,-1.9,47
736,1,31,16.00,0.0,-2.2,19
737,1,31,17.00,0.0,-2.1,0
738,1,31,18.00,0.0,-2.2,0
739,1,31,19.00,0.0,-2.4,0
740,1,31,20.00,0.0,-2.6,0
741,1,31,21.00,0.0,-2.7,0
742,1,31,22.00,0.0,-2.8,0
743,1,31,23.00,0.0,-3.0,0
744,1,31,24.00,0.0,-3.0,0
745,2,1,1.00,0.0,-4.8,0
746,2,1,2.00,0.0,-5.6,0
747,2,1,3.00,0.0,-6.7,0
748,2,1,4.00,0.0,-6.2,0
749,2,1,5.00,0.0,-4.4,0
750,2,1,6.00,0.0,-3.8,0
751,2,1,7.00,0.0,-3.6,3
752,2,1,8.00,0.0,-2.6,52
753,2,1,9.00,0.0,-2.4,90
754,2,1,10.00,0.0,-1.4,166
755,2,1,11.00,0.0,-1.0,253
756,2,1,12.00,0.0,-0.2,279
757,2,1,13.00,0.0,0.3,1176
758,2,1,14.00,0.0,0.1,1265
759,2,1,15.00,0.0,-0.7,-
760,2,1,16.00,0.0,-1.9,151
761,2,1,17.00,0.0,-3.1,2
762,2,1,18.00,0.0,-3.2,0
763,2,1,19.00,0.0,-4.1,0
764,2,1,20.00,0.0,-2.8,0
765,2,1,21.00,0.0,-2.5,0
766,2,1,22.00,0.0,-2.8,0
767,2,1,23.00,0.0,-2.5,0
768,2,1,24.00,0.0,-3.2,0
769,2,2,1.00,0.0,-3.4,0
770,2,2,2.00,0.0,-4.1,0
771,2,2,3.00,0.0,-4.6,0
772,2,2,4.00,0.0,-5.1,0
773,2,2,5.00,0.0,-5.1,0
774,2,2,6.00,0.0,-6.2,0
775,2,2,7.00,0.0,-6.6,15
776,2,2,8.00,0.0,-4.0,685
777,2,2,9.00,0.0,-1.0,1234
778,2,2,10.00,0.0,1.6,1678
779,2,2,11.00,0.0,2.9,1458
780,2,2,12.00,0.0,3.6,1395
781,2,2,13.00,0.0,4.1,1057
782,2,2,14.00,0.0,4.6,887
783,2,2,15.00,0.0,5.0,695
784,2,2,16.00,0.0,2.4,156
785,2,2,17.00,0.0,1.7,9
786,2,2,18.00,0.0,0.9,0
787,2,2,19.00,0.0,1.3,0
788,2,2,20.00,0.0,2.5,0
789,2,2,21.00,0.0,2.6,0
790,2,2,22.00,0.0,2.3,0
791,2,2,23.00,0.0,1.7,0
792,2,2,24.00,0.0,1.1,0
793,2,3,1.00,0.0,2.7,0
794,2,3,2.00,0.0,2.0,0
795,2,3,3.00,0.0,1.9,0
796,2,3,4.00,0.0,2.7,0
797,2,3,5.00,0.0,1.8,0
798,2,3,6.00,0.0,1.9,0
799,2,3,7.00,0.0,2.0,29
800,2,3,8.00,0.0,2.6,133
801,2,3,9.00,0.0,2.7,160
802,2,3,10.00,0.0,4.2,513
803,2,3,11.00,0.0,4.9,513
804,2,3,12.00,0.0,4.9,625
805,2,3,13.00,0.0,4.7,341
806,2,3,14.00,0.0,4.5,338
807,2,3,15.00,0.0,3.9,221
808,2,3,16.00,0.0,3.8,129
809,2,3,17.00,0.0,2.7,2
810,2,3,18.00,0.0,4.1,0
811,2,3,19.00,0.0,3.9,0
812,2,3,20.00,0.0,4.5,0
813,2,3,21.00,0.0,3.3,0
814,2,3,22.00,0.0,4.5,0
815,2,3,23.00,0.0,4.4,0
816,2,3,24.00,0.0,4.6,0
817,2,4,1.00,0.0,4.6,0
818,2,4,2.00,0.0,4.1,0
819,2,4,3.00,0.0,3.4,0
820,2,4,4.00,0.0,3.7,0
821,2,4,5.00,0.0,2.6,0
822,2,4,6.00,0.0,3.0,0
823,2,4,7.00,0.0,2.7,24
824,2,4,8.00,0.0,3.7,-
825,2,4,9.00,0.0,4.1,977
826,2,4,10.00,0.0,5.9,1650
827,2,4,11.00,0.0,6.0,1582
828,2,4,12.00,0.0,6.5,1779
829,2,4,13.00,0.0,6.1,1490
830,2,4,14.00,0.0,5.5,1223
831,2,4,15.00,0.0,5.4,633
832,2,4,16.00,0.0,3.3,189
833,2,4,17.00,0.0,2.5,4
834,2,4,18.00,0.0,3.3,0
835,2,4,19.00,0.0,2.2,0
836,2,4,20.00,0.0,2.8,0
837,2,4,21.00,0.0,2.4,0
838,2,4,22.00,0.0,2.3,0
839,2,4,23.00,0.0,1.9,0
840,2,4,24.00,0.0,2.7,0
841,2,5,1.00,0.0,2.5,0
842,2,5,2.00,0.0,3.5,0
843,2,5,3.00,0.0,3.0,0
844,2,5,4.00,0.0,4.2,0
845,2,5,5.00,0.0,3.0,0
846,2,5,6.00,0.0,3.5,0
847,2,5,7.00,0.0,3.6,21
848,2,5,8.00,0.0,4.3,-
849,2,5,9.00,0.0,4.6,432
850,2,5,10.00,0.0,5.6,577
851,2,5,11.00,0.0,6.0,625
852,2,5,12.00,0.0,7.1,655
853,2,5,13.00,0.0,7.4,1060
854,2,5,14.00,0.0,6.8,836
855,2,5,15.00,0.0,6.6,375
856,2,5,16.00,0.0,5.0,135
857,2,5,17.00,0.0,3.7,6
858,2,5,18.00,0.0,3.6,0
859,2,5,19.00,0.0,3.6,0
860,2,5,20.00,0.0,3.8,0
861,2,5,21.00,0.0,3.4,0
862,2,5,22.00,0.0,3.7,0
863,2,5,23.00,0.0,4.0,0
864,2,5,24.00,0.0,2.2,0
865,2,6,1.00,0.0,2.7,0
866,2,6,2.00,0.0,2.3,0
867,2,6,3.00,0.0,2.2,0
868,2,6,4.00,0.0,2.3,0
869,2,6,5.00,0.0,2.1,0
870,2,6,6.00,0.0,2.5,0
871,2,6,7.00,0.0,2.0,25
872,2,6,8.00,0.0,2.9,198
873,2,6,9.00,0.0,4.4,406
874,2,6,10.00,0.0,6.7,624
875,2,6,11.00,0.0,8.0,910
876,2,6,12.00,0.0,7.5,993
877,2,6,13.00,0.0,7.3,799
878,2,6,14.00,0.0,6.8,550
879,2,6,15.00,0.0,6.6,381
880,2,6,16.00,0.0,4.1,138
881,2,6,17.00,0.0,3.4,2
882,2,6,18.00,0.0,2.6,0
883,2,6,19.00,0.0,2.6,0
884,2,6,20.00,0.0,2.7,0
885,2,6,21.00,0.0,2.6,0
886,2,6,22.00,0.0,2.8,0
887,2,6,23.00,0.0,2.7,0
888,2,6,24.00,0.0,4.0,0
889,2,7,1.00,0.0,2.6,0
890,2,7,2.00,0.0,3.2,0
891,2,7,3.00,0.0,2.8,0
892,2,7,4.00,0.0,2.1,0
893,2,7,5.00,0.1,2.5,0
894,2,7,6.00,1.1,2.3,0
895,2,7,7.00,2.1,2.1,4
896,2,7,8.00,2.3,2.2,46
897,2,7,9.00,2.1,2.5,130
898,2,7,10.00,3.1,2.7,111
899,2,7,11.00,3.0,2.9,156
900,2,7,12.00,3.2,3.0,108
901,2,7,13.00,4.1,3.0,68
902,2,7,14.00,5.4,2.1,55
903,2,7,15.00,4.1,1.4,66
904,2,7,16.00,2.4,1.1,18
905,2,7,17.00,3.5,0.8,0
906,2,7,18.00,4.4,0.8,0
907,2,7,19.00,3.2,0.9,0
908,2,7,20.00,2.8,0.9,0
909,2,7,21.00,3.5,1.3,0
910,2,7,22.00,3.0,0.5,0
911,2,7,23.00,0.8,0.7,0
912,2,7,24.00,0.2,0.6,0
913,2,8,1.00,1.0,0.9,0
914,2,8,2.00,0.1,0.9,0
915,2,8,3.00,0.1,0.9,0
916,2,8,4.00,1.2,0.9,0
917,2,8,5.00,1.0,1.5,0
918,2,8,6.00,3.6,1.4,0
919,2,8,7.00,4.9,0.0,4
920,2,8,8.00,5.6,0.1,38
921,2,8,9.00,2.2,0.8,204
922,2,8,10.00,0.0,1.7,524
923,2,8,11.00,0.0,2.7,863
924,2,8,12.00,0.0,1.9,920
925,2,8,13.00,1.7,0.4,-
926,2,8,14.00,0.5,0.5,401
927,2,8,15.00,0.0,0.4,248
928,2,8,16.00,0.0,0.5,82
929,2,8,17.00,0.0,0.3,6
930,2,8,18.00,0.0,0.3,0
931,2,8,19.00,0.0,0.2,0
932,2,8,20.00,0.0,0.1,0
933,2,8,21.00,0.0,-0.1,0
934,2,8,22.00,0.0,-0.1,0
935,2,8,23.00,0.0,-0.5,0
936,2,8,24.00,0.0,-0.1,0
937,2,9,1.00,0.0,0.0,0
938,2,9,2.00,0.0,0.3,0
939,2,9,3.00,0.0,-0.2,0
940,2,9,4.00,0.0,-0.1,0
941,2,9,5.00,0.0,0.0,0
942,2,9,6.00,0.0,0.0,0
943,2,9,7.00,0.1,0.1,6
944,2,9,8.00,0.5,0.0,68
945,2,9,9.00,0.2,0.5,240
946,2,9,10.00,0.2,0.6,332
947,2,9,11.00,0.1,1.3,626
948,2,9,12.00,0.0,3.3,1013
949,2,9,13.00,0.0,3.5,869
950,2,9,14.00,0.0,2.4,491
951,2,9,15.00,0.1,1.7,172
952,2,9,16.00,0.1,1.3,64
953,2,9,17.00,0.0,1.0,3
954,2,9,18.00,0.0,1.1,0
955,2,9,19.00,0.0,0.9,0
956,2,9,20.00,0.0,0.9,0
957,2,9,21.00,0.2,0.6,0
958,2,9,22.00,0.3,0.4,0
959,2,9,23.00,0.0,0.4,0
960,2,9,24.00,0.2,0.4,0
961,2,10,1.00,0.2,0.2,0
962,2,10,2.00,1.2,-0.1,0
963,2,10,3.00,0.8,-0.1,0
964,2,10,4.00,1.0,-0.2,0
965,2,10,5.00,1.0,-0.2,0
966,2,10,6.00,1.2,-0.2,0
967,2,10,7.00,1.3,-0.1,4
968,2,10,8.00,1.5,0.0,24
969,2,10,9.00,2.0,0.1,27
970,2,10,10.00,2.6,0.2,41
971,2,10,11.00,1.8,0.5,70
972,2,10,12.00,0.2,1.3,138
973,2,10,13.00,0.0,0.9,113
974,2,10,14.00,0.0,0.7,116
975,2,10,15.00,0.5,0.2,72
976,2,10,16.00,1.3,0.1,10
977,2,10,17.00,2.3,0.0,2
978,2,10,18.00,1.6,0.1,0
979,2,10,19.00,0.3,-0.1,0
980,2,10,20.00,1.0,-0.1,0
981,2,10,21.00,0.2,-0.1,0
982,2,10,22.00,0.1,-0.1,0
983,2,10,23.00,0.0,0.0,0
984,2,10,24.00,0.0,-0.1,0
985,2,11,1.00,0.0,0.0,0
986,2,11,2.00,0.0,0.1,0
987,2,11,3.00,0.0,0.1,0
988,2,11,4.00,0.0,0.3,0
989,2,11,5.00,0.0,0.1,0
990,2,11,6.00,0.0,0.1,0
991,2,11,7.00,0.0,0.0,33
992,2,11,8.00,0.0,-0.1,197
993,2,11,9.00,0.0,0.8,442
994,2,11,10.00,0.0,1.8,1224
995,2,11,11.00,0.0,1.3,870
996,2,11,12.00,0.0,1.1,791
997,2,11,13.00,0.0,0.6,829
998,2,11,14.00,0.0,1.1,1057
999,2,11,15.00,0.0,-1.5,326
1000,2,11,16.00,0.0,-2.6,149
1001,2,11,17.00,0.0,-2.5,15
1002,2,11,18.00,0.0,-3.4,0
1003,2,11,19.00,0.0,-5.2,0
1004,2,11,20.00,0.0,-5.6,0
1005,2,11,21.00,0.0,-6.3,0
1006,2,11,22.00,0.0,-7.2,0
1007,2,11,23.00,0.0,-8.4,0
1008,2,11,24.00,0.0,-8.8,0
1009,2,12,1.00,0.0,-9.4,0
1010,2,12,2.00,0.0,-9.7,0
1011,2,12,3.00,0.0,-11.2,0
1012,2,12,4.00,0.0,-11.1,0
1013,2,12,5.00,0.0,-10.7,0
1014,2,12,6.00,0.0,-11.3,0
1015,2,12,7.00,0.0,-11.5,51
1016,2,12,8.00,0.0,-8.5,801
1017,2,12,9.00,0.0,-7.6,1318
1018,2,12,10.00,0.0,-6.6,1693
1019,2,12,11.00,0.0,-5.4,1999
1020,2,12,12.00,0.0,-4.8,2053
1021,2,12,13.00,0.0,-4.3,1905
1022,2,12,14.00,0.0,-4.5,1524
1023,2,12,15.00,0.0,-4.8,1047
1024,2,12,16.00,0.0,-7.0,310
1025,2,12,17.00,0.0,-8.1,8
1026,2,12,18.00,0.0,-8.7,0
1027,2,12,19.00,0.0,-9.5,0
1028,2,12,20.00,0.0,-9.8,0
1029,2,12,21.00,0.0,-8.0,0
1030,2,12,22.00,0.0,-8.1,0
1031,2,12,23.00,0.0,-8.2,0
1032,2,12,24.00,0.0,-8.5,0
1033,2,13,1.00,0.0,-8.9,0
1034,2,13,2.00,0.0,-9.5,0
1035,2,13,3.00,0.0,-9.7,0
1036,2,13,4.00,0.0,-9.9,0
1037,2,13,5.00,0.0,-10.6,0
1038,2,13,6.00,0.0,-11.2,0
1039,2,13,7.00,0.0,-10.8,48
1040,2,13,8.00,0.0,-9.1,676
1041,2,13,9.00,0.0,-8.2,1281
1042,2,13,10.00,0.0,-7.3,1733
1043,2,13,11.00,0.0,-6.7,2000
1044,2,13,12.00,0.0,-5.8,2091
1045,2,13,13.00,0.0,-5.4,1940
1046,2,13,14.00,0.0,-5.2,1587
1047,2,13,15.00,0.0,-5.5,1072
1048,2,13,16.00,0.0,-5.9,365
1049,2,13,17.00,0.0,-7.7,18
1050,2,13,18.00,0.0,-9.9,0
1051,2,13,19.00,0.0,-9.1,0
1052,2,13,20.00,0.0,-9.8,0
1053,2,13,21.00,0.0,-9.2,0
1054,2,13,22.00,0.0,-7.7,0
1055,2,13,23.00,0.0,-8.4,0
1056,2,13,24.00,0.0,-8.3,0
1057,2,14,1.00,0.0,-9.9,0
1058,2,14,2.00,0.0,-11.6,0
1059,2,14,3.00,0.0,-12.5,0
1060,2,14,4.00,0.0,-12.6,0
1061,2,14,5.00,0.0,-14.2,0
1062,2,14,6.00,0.0,-14.0,0
1063,2,14,7.00,0.0,-14.2,72
1064,2,14,8.00,0.0,-10.4,922
1065,2,14,9.00,0.0,-7.2,1624
1066,2,14,10.00,0.0,-4.7,2176
1067,2,14,11.00,0.0,-2.6,2211
1068,2,14,12.00,0.0,-1.2,2127
1069,2,14,13.00,0.0,-0.8,1981
1070,2,14,14.00,0.0,0.7,1637
1071,2,14,15.00,0.0,-0.8,1116
1072,2,14,16.00,0.0,-3.2,375
1073,2,14,17.00,0.0,-5.2,7
1074,2,14,18.00,0.0,-7.2,0
1075,2,14,19.00,0.0,-8.4,0
1076,2,14,20.00,0.0,-9.7,0
1077,2,14,21.00,0.0,-11.2,0
1078,2,14,22.00,0.0,-11.4,0
1079,2,14,23.00,0.0,-12.9,0
1080,2,14,24.00,0.0,-13.1,0
1081,2,15,1.00,0.0,-13.9,0
1082,2,15,2.00,0.0,-14.3,0
1083,2,15,3.00,0.0,-14.8,0
1084,2,15,4.00,0.0,-14.1,0
1085,2,15,5.00,0.0,-15.1,0
1086,2,15,6.00,0.0,-15.0,0
1087,2,15,7.00,0.0,-14.8,146
1088,2,15,8.00,0.0,-10.9,947
1089,2,15,9.00,0.0,-6.7,1492
1090,2,15,10.00,0.0,-4.2,2270
1091,2,15,11.00,0.0,-2.1,2362
1092,2,15,12.00,0.0,0.3,2270
1093,2,15,13.00,0.0,2.3,1940
1094,2,15,14.00,0.0,2.4,1516
1095,2,15,15.00,0.0,1.5,870
1096,2,15,16.00,0.0,-1.0,326
1097,2,15,17.00,0.0,-3.5,15
1098,2,15,18.00,0.0,-4.3,0
1099,2,15,19.00,0.0,-4.1,0
1100,2,15,20.00,0.0,-3.9,0
1101,2,15,21.00,0.0,-3.5,0
1102,2,15,22.00,0.0,-3.4,0
1103,2,15,23.00,0.0,-3.6,0
1104,2,15,24.00,0.0,-3.8,0
1105,2,16,1.00,0.0,-4.3,0
1106,2,16,2.00,0.0,-4.7,0
1107,2,16,3.00,0.0,-5.3,0
1108,2,16,4.00,0.0,-5.1,0
1109,2,16,5.00,0.0,-5.5,0
1110,2,16,6.00,0.0,-7.1,0
1111,2,16,7.00,0.0,-4.7,109
1112,2,16,8.00,0.0,-2.9,705
1113,2,16,9.00,0.0,-1.3,1280
1114,2,16,10.00,0.0,0.6,1738
1115,2,16,11.00,0.0,2.0,2016
1116,2,16,12.00,0.0,4.1,2087
1117,2,16,13.00,0.0,5.4,1924
1118,2,16,14.00,0.0,5.8,1573
1119,2,16,15.00,0.0,5.2,978
1120,2,16,16.00,0.0,3.6,193
1121,2,16,17.00,0.0,2.4,7
1122,2,16,18.00,0.0,0.2,0
1123,2,16,19.00,0.0,0.6,0
1124,2,16,20.00,0.0,0.4,0
1125,2,16,21.00,0.0,-0.1,0
1126,2,16,22.00,0.0,-0.4,0
1127,2,16,23.00,0.0,-1.2,0
1128,2,16,24.00,0.0,-1.6,0
1129,2,17,1.00,0.0,-1.7,0
1130,2,17,2.00,0.0,-1.3,0
1131,2,17,3.00,0.0,-1.5,0
1132,2,17,4.00,0.0,-1.5,0
1133,2,17,5.00,0.0,-1.5,0
1134,2,17,6.00,0.0,-1.4,0
1135,2,17,7.00,0.0,-1.0,39
1136,2,17,8.00,0.0,-0.5,144
1137,2,17,9.00,0.0,0.8,695
1138,2,17,10.00,0.0,3.3,1391
1139,2,17,11.00,0.0,5.6,2015
1140,2,17,12.00,0.0,7.1,2101
1141,2,17,13.00,0.0,8.1,1972
1142,2,17,14.00,0.0,8.3,1625
1143,2,17,15.00,0.0,7.9,1104
1144,2,17,16.00,0.0,4.6,399
1145,2,17,17.00,0.0,1.4,13
1146,2,17,18.00,0.0,-0.2,0
1147,2,17,19.00,0.0,-1.1,0
1148,2,17,20.00,0.0,-1.6,0
1149,2,17,21.00,0.0,-1.7,0
1150,2,17,22.00,0.0,-2.0,0
1151,2,17,23.00,0.0,-1.9,0
1152,2,17,24.00,0.0,-3.5,0
1153,2,18,1.00,0.0,-4.2,0
1154,2,18,2.00,0.0,-3.7,0
1155,2,18,3.00,0.0,-4.3,0
1156,2,18,4.00,0.0,-4.4,0
1157,2,18,5.00,0.0,-4.8,0
1158,2,18,6.00,0.0,-5.1,0
1159,2,18,7.00,0.0,-4.0,209
1160,2,18,8.00,0.0,-0.3,889
1161,2,18,9.00,0.0,1.9,1270
1162,2,18,10.00,0.0,4.7,1787
1163,2,18,11.00,0.0,7.2,2008
1164,2,18,12.00,0.0,8.1,2029
1165,2,18,13.00,0.0,8.7,1877
1166,2,18,14.00,0.0,8.6,1594
1167,2,18,15.00,0.0,6.7,973
1168,2,18,16.00,0.0,5.0,335
1169,2,18,17.00,0.0,2.7,35
1170,2,18,18.00,0.0,2.6,0
1171,2,18,19.00,0.0,1.7,0
1172,2,18,20.00,0.0,1.8,0
1173,2,18,21.00,0.0,2.6,0
1174,2,18,22.00,0.0,2.5,0
1175,2,18,23.00,0.0,2.6,0
1176,2,18,24.00,0.0,2.4,0
1177,2,19,1.00,0.0,2.5,0
1178,2,19,2.00,0.0,2.4,0
1179,2,19,3.00,0.0,2.3,0
1180,2,19,4.00,0.0,1.7,0
1181,2,19,5.00,0.0,1.9,0
1182,2,19,6.00,0.0,1.3,0
1183,2,19,7.00,0.0,2.7,242
1184,2,19,8.00,0.0,3.4,675
1185,2,19,9.00,0.0,3.9,1118
1186,2,19,10.00,0.0,4.7,1605
1187,2,19,11.00,0.0,5.8,1929
1188,2,19,12.00,0.0,7.0,1950
1189,2,19,13.00,0.0,7.7,1860
1190,2,19,14.00,0.0,8.1,1547
1191,2,19,15.00,0.0,7.5,1020
1192,2,19,16.00,0.0,5.6,328
1193,2,19,17.00,0.0,2.9,27
1194,2,19,18.00,0.0,2.6,0
1195,2,19,19.00,0.0,1.9,0
1196,2,19,20.00,0.0,1.4,0
1197,2,19,21.00,0.0,0.8,0
1198,2,19,22.00,0.0,1.0,0
1199,2,19,23.00,0.0,0.8,0
1200,2,19,24.00,0.0,1.3,0
1201,2,20,1.00,0.0,1.1,0
1202,2,20,2.00,0.0,0.7,0
1203,2,20,3.00,0.0,-0.4,0
1204,2,20,4.00,0.0,-0.8,0
1205,2,20,5.00,0.0,-1.8,0
1206,2,20,6.00,0.0,-1.6,1
1207,2,20,7.00,0.0,-0.9,171
1208,2,20,8.00,0.0,2.1,797
1209,2,20,9.00,0.0,3.4,1264
1210,2,20,10.00,0.0,4.9,1762
1211,2,20,11.00,0.0,6.8,2022
1212,2,20,12.00,0.0,9.5,2083
1213,2,20,13.00,0.0,10.1,1952
1214,2,20,14.00,0.0,10.4,1624
1215,2,20,15.00,0.0,9.8,1067
1216,2,20,16.00,0.0,6.9,466
1217,2,20,17.00,0.0,4.1,22
1218,2,20,18.00,0.0,2.5,0
1219,2,20,19.00,0.0,1.3,0
1220,2,20,20.00,0.0,0.6,0
1221,2,20,21.00,0.0,-0.2,0
1222,2,20,22.00,0.0,-0.6,0
1223,2,20,23.00,0.0,-0.8,0
1224,2,20,24.00,0.0,-0.6,0
1225,2,21,1.00,0.0,0.3,0
1226,2,21,2.00,0.0,1.0,0
1227,2,21,3.00,0.0,1.2,0
1228,2,21,4.00,0.0,1.6,0
1229,2,21,5.00,0.0,1.8,0
1230,2,21,6.00,0.0,2.0,1
1231,2,21,7.00,0.0,2.4,78
1232,2,21,8.00,0.0,3.9,400
1233,2,21,9.00,0.0,5.1,817
1234,2,21,10.00,0.0,6.2,1670
1235,2,21,11.00,0.0,6.6,2147
1236,2,21,12.00,0.0,7.3,2104
1237,2,21,13.00,0.0,7.3,1973
1238,2,21,14.00,0.0,6.7,1411
1239,2,21,15.00,0.0,6.9,1063
1240,2,21,16.00,0.0,6.2,425
1241,2,21,17.00,0.0,4.3,33
1242,2,21,18.00,0.0,3.9,0
1243,2,21,19.00,0.0,4.1,0
1244,2,21,20.00,0.0,2.9,0
1245,2,21,21.00,0.0,2.0,0
1246,2,21,22.00,0.0,2.3,0
1247,2,21,23.00,0.0,2.6,0
1248,2,21,24.00,0.0,2.5,0
1249,2,22,1.00,0.0,1.7,0
1250,2,22,2.00,0.0,1.0,0
1251,2,22,3.00,0.0,0.0,0
1252,2,22,4.00,0.0,0.1,0
1253,2,22,5.00,0.0,-0.1,0
1254,2,22,6.00,0.0,0.5,1
1255,2,22,7.00,0.0,2.1,203
1256,2,22,8.00,0.0,4.9,793
1257,2,22,9.00,0.0,6.1,1347
1258,2,22,10.00,0.0,7.5,1821
1259,2,22,11.00,0.0,8.6,2116
1260,2,22,12.00,0.0,9.7,2158
1261,2,22,13.00,0.0,10.3,2004
1262,2,22,14.00,0.0,10.3,1651
1263,2,22,15.00,0.0,9.7,1115
1264,2,22,16.00,0.0,8.3,460
1265,2,22,17.00,0.0,6.4,34
1266,2,22,18.00,0.0,4.9,0
1267,2,22,19.00,0.0,4.0,0
1268,2,22,20.00,0.0,3.6,0
1269,2,22,21.00,0.0,3.4,0
1270,2,22,22.00,0.0,2.9,0
1271,2,22,23.00,0.0,2.7,0
1272,2,22,24.00,0.0,1.7,0
1273,2,23,1.00,0.0,1.0,0
1274,2,23,2.00,0.0,-0.7,0
1275,2,23,3.00,0.0,-1.4,0
1276,2,23,4.00,0.0,-2.2,0
1277,2,23,5.00,0.0,-2.9,0
1278,2,23,6.00,0.0,-3.2,1
1279,2,23,7.00,0.0,-1.8,256
1280,2,23,8.00,0.0,1.8,965
1281,2,23,9.00,0.0,5.7,1393
1282,2,23,10.00,0.0,9.0,1808
1283,2,23,11.00,0.0,11.0,2070
1284,2,23,12.00,0.0,12.9,2121
1285,2,23,13.00,0.0,13.4,1941
1286,2,23,14.00,0.0,13.5,1573
1287,2,23,15.00,0.0,11.4,1080
1288,2,23,16.00,0.0,7.8,487
1289,2,23,17.00,0.0,4.9,48
1290,2,23,18.00,0.0,2.8,0
1291,2,23,19.00,0.0,1.8,0
1292,2,23,20.00,0.0,0.7,0
1293,2,23,21.00,0.0,0.8,0
1294,2,23,22.00,0.0,-0.5,0
1295,2,23,23.00,0.0,-0.9,0
1296,2,23,24.00,0.0,-1.2,0
1297,2,24,1.00,0.0,-1.6,0
1298,2,24,2.00,0.0,-2.0,0
1299,2,24,3.00,0.0,-2.1,0
1300,2,24,4.00,0.0,-2.5,0
1301,2,24,5.00,0.0,-2.5,0
1302,2,24,6.00,0.0,-2.6,2
1303,2,24,7.00,0.0,-0.9,244
1304,2,24,8.00,0.0,2.1,897
1305,2,24,9.00,0.0,6.1,1336
1306,2,24,10.00,0.0,8.7,1756
1307,2,24,11.00,0.0,10.4,2028
1308,2,24,12.00,0.0,11.4,2094
1309,2,24,13.00,0.0,13.5,1914
1310,2,24,14.00,0.0,12.9,1549
1311,2,24,15.00,0.0,10.0,1050
1312,2,24,16.00,0.0,7.7,474
1313,2,24,17.00,0.0,4.8,60
1314,2,24,18.00,0.0,2.7,0
1315,2,24,19.00,0.0,2.4,0
1316,2,24,20.00,0.0,0.3,0
1317,2,24,21.00,0.0,0.4,0
1318,2,24,22.00,0.0,-0.4,0
1319,2,24,23.00,0.0,-0.7,0
1320,2,24,24.00,0.0,-1.1,0
1321,2,25,1.00,0.0,-1.4,0
1322,2,25,2.00,0.0,-1.9,0
1323,2,25,3.00,0.0,-2.2,0
1324,2,25,4.00,0.0,-2.1,0
1325,2,25,5.00,0.0,-2.0,0
1326,2,25,6.00,0.0,-2.4,3
1327,2,25,7.00,0.0,-0.9,257
1328,2,25,8.00,0.0,3.6,897
